 engine bench mean min max variance standard-deviation
js-24-nojit fannkuch-redux 89.2486572265625 85.68182373046875 93.53697204589844 7.0414919978939 2.6535809763212237
js-52-jit fannkuch-redux 2.056399875217014 2.0097503662109375 2.1274566650390625 0.0009869335932128223 0.0314154992513699
js-52-nojit fannkuch-redux 75.49527316623264 74.69512939453125 77.32963562011719 0.7244174222139941 0.8511271480889292
 js  fannkuch-redux 15.219640096028646 14.481689453125 15.762725830078125 0.15342398287935388 0.39169373607367514
 js  fannkuch-redux 14.791249593098959 14.147720336914062 15.453811645507812 0.2058793998633822 0.45373935234160834
jsc-jit fannkuch-redux 2.6717461480034723 2.277801513671875 2.992095947265625 0.061590994093107226 0.24817532934018086
jsc-nojit fannkuch-redux 13.627146402994791 13.112945556640625 15.203155517578125 0.5096321697346866 0.7138852637046703
mujs fannkuch-redux 143.39084243774414 141.9248046875 145.44154357910156 1.3492129326768918 1.161556254632935
node-jit fannkuch-redux 3.2185499403211804 2.931915283203125 3.797271728515625 0.1262118206589402 0.3552630302451132
node-nojit fannkuch-redux 28.084004720052082 27.194808959960938 29.339523315429688 0.5703250748208828 0.755198698900417
qjs fannkuch-redux 24.301498413085938 23.490707397460938 25.43719482421875 0.38872788345906883 0.6234804595647476
rhino-jit fannkuch-redux 80.98810492621527 76.18586730957031 87.61848449707031 22.920692687808177 4.787556024508556
rhino-nojit fannkuch-redux 1574.6534508599175 1556.5708923339844 1608.663330078125 222.9825894315267 14.932601562739384
ch-jit mandelbrot 4.788433074951172 4.560089111328125 5.2497100830078125 0.04006914065394085 0.20017277700511837
ch-nojit mandelbrot 162.64073181152344 160.08578491210938 165.52468872070312 4.720380369418611 2.1726436360845307
d8-jit mandelbrot 12.589796278211805 12.524978637695312 12.651458740234375 0.0017978054080388427 0.04240053546877495
d8-nojit mandelbrot 70.4832763671875 68.35110473632812 74.474853515625 4.089969999363853 2.0223674244221432
duk mandelbrot 521.073250664605 515.0134429931641 528.3926391601562 20.48903806792733 4.526481864309999
espruino mandelbrot 5718.987701416016 5541.817108154297 5820.89421081543 6745.918796454032 82.1335424565021
hermes-gengc mandelbrot 8959.090619768414 8924.776412963867 8983.173858642578 264.44329571806617 16.26171257026966
hermes-hades mandelbrot 6067.000276565552 5886.421936035156 6150.169006347656 6061.511099296647 77.85570691539989
hermes-malloc mandelbrot 6188.0511302948 6108.514709472656 6318.930938720703 3667.031232213336 60.556017308054
jerry-512k mandelbrot 181.02722676595053 179.62857055664062 183.5731658935547 1.6693919522998235 1.2920495161950347
jerry-6m mandelbrot 294.77622477213544 292.42828369140625 296.4715118408203 1.8198816222656105 1.3490298819024027
js-24-jit mandelbrot 3.330232408311632 2.9833831787109375 4.18511962890625 0.20486702529115622 0.45262238708569885
js-24-nojit mandelbrot 277.22226969401044 268.99327087402344 287.90306091308594 30.434506676832427 5.516747835168146
js-52-jit mandelbrot 3.1784820556640625 2.8187103271484375 3.982879638671875 0.20935972490244442 0.45755843878399227
js-52-nojit mandelbrot 407.47851371765137 397.4326171875 413.75804138183594 33.58342260113204 5.795120585555752
 js  mandelbrot 37.717135959201386 36.97477722167969 38.523284912109375 0.23607259273621034 0.4858730212063748
 js  mandelbrot 38.0355110168457 37.436492919921875 38.4639892578125 0.10870466513733845 0.32970390525036014
jsc-jit mandelbrot 16.41745376586914 16.22161865234375 16.64385986328125 0.017066713466192596 0.13063963206543638
jsc-nojit mandelbrot 90.64685821533203 89.62728881835938 93.91275024414062 2.4799227585899644 1.574777050439193
mujs mandelbrot 408.43345133463544 403.3081970214844 415.55809020996094 17.580825749215567 4.192949528579561
node-jit mandelbrot 3.424343532986111 3.147979736328125 4.12542724609375 0.14929892049159532 0.38639218482209925
node-nojit mandelbrot 45.321268717447914 44.61573791503906 45.86228942871094 0.1143922789229287 0.33821927639170524
qjs mandelbrot 111.93901740180121 110.6722412109375 114.70881652832031 1.8173058598049354 1.348074871735593
rhino-jit mandelbrot 129.02167765299478 124.72166442871094 136.02572631835938 9.718521748462486 3.1174543699086414
rhino-nojit mandelbrot 13500.563247680664 13297.633926391602 13735.357940673828 21850.494337590277 147.8191271033295
ch-jit n-body 9.14712142944336 9.056930541992188 9.214767456054688 0.0019476765155559406 0.044132488209435244
ch-nojit n-body 337.14840020073785 334.09071350097656 338.87416076660156 2.007851570798659 1.4169867927396709
d8-jit n-body 4.6049753824869795 4.512725830078125 4.700927734375 0.003822179925110604 0.061823781226245
d8-nojit n-body 192.67133585611978 190.2793426513672 195.36029052734375 3.3836225277951195 1.8394625649344212
duk n-body 445.8465633392334 436.6137390136719 454.40533447265625 24.351964871395467 4.934771004960156
espruino n-body 18345.656507219588 18187.176040649414 18409.200897216797 4657.868180615988 68.24857639992199
hermes-gengc n-body 13544.353312901088 13388.424789428711 13582.809661865234 4153.951808127356 64.45115831486162
hermes-hades n-body 7682.251584734236 7670.078475952148 7709.124771118164 170.58694850370213 13.06089386312063
hermes-malloc n-body 7623.98158454895 7435.205169677734 7754.684707641602 9610.044853851574 98.03083623968314
jerry-512k n-body 540.8605194091797 532.3268890380859 557.1163787841797 56.879182004576755 7.541828823606165
jerry-6m n-body 610.7450120713976 591.1279754638672 624.332275390625 122.72422484434956 11.078096625519636
js-24-jit n-body 5.979885525173611 5.8956756591796875 6.0594024658203125 0.0027791144107870845 0.05271730655854
js-24-nojit n-body 511.96277703179254 486.2255859375 540.6758422851562 319.5763595291574 17.876698787224598
js-52-jit n-body 4.875423431396484 4.702392578125 5.81036376953125 0.1254931524017593 0.3542501268902515
js-52-nojit n-body 565.8172166612413 550.9390411376953 574.7879486083984 46.46985762263361 6.816880343869446
 js  n-body 71.9336429172092 71.36526489257812 72.66241455078125 0.18946315605699282 0.4352736565162114
 js  n-body 72.1384989420573 70.72358703613281 74.81704711914062 1.3865426605463853 1.1775154608523768
jsc-jit n-body 7.047082901000977 6.9811248779296875 7.119384765625 0.0030620089928561356 0.05533542258676747
jsc-nojit n-body 97.47936058044434 96.70294189453125 98.29986572265625 0.2442818696690665 0.4942487932904505
mujs n-body 645.5421176486545 640.1435241699219 654.0237426757812 20.064555417786547 4.479347655383153
node-jit n-body 6.37843492296007 6.018798828125 7.420928955078125 0.2918724314953534 0.5402521924947213
node-nojit n-body 186.65699768066406 185.14181518554688 189.0240936279297 1.2908881027251482 1.136172567317636
qjs n-body 156.60035875108508 151.61883544921875 166.1936492919922 24.475213800890394 4.947243050517166
rhino-jit n-body 197.05867343478732 189.51495361328125 203.25631713867188 18.204426591014375 4.266664574467318
rhino-nojit n-body 15881.57740347726 15517.594451904297 16181.331954956055 46068.275479069154 214.6352149090851
ch-jit spectral-norm 16.54640875922309 15.423965454101562 18.38519287109375 1.0487019641692807 1.0240615040949839
ch-nojit spectral-norm 953.8047790527344 940.1551513671875 974.9489288330078 138.34079283486224 11.761836286688496
d8-jit spectral-norm 11.089613172743055 10.735885620117188 12.497955322265625 0.38828062609895875 0.6231216784055573
d8-nojit spectral-norm 266.93834686279297 265.69386291503906 267.88006591796875 0.5797045537037775 0.7613833158822023
duk spectral-norm 647.2447730170356 620.2108154296875 671.8110198974609 201.07846223744622 14.180213758524454
espruino spectral-norm 47127.222648620605 46985.93786621094 47268.50743103027 19961.389740547223 141.28478240966797
hermes-gengc spectral-norm 7834.531749180385 7729.401550292969 7878.027755737305 1994.8355023086413 44.66358138694927
hermes-hades spectral-norm 7951.856549944197 7886.933517456055 7982.316696166992 890.9808542388777 29.849302407910265
hermes-malloc spectral-norm 7904.000560215542 7840.873046875 7953.053192138672 982.2299484917704 31.340547992844197
jerry-512k spectral-norm 741.1475028991699 731.1012725830078 749.6378631591797 40.82963053706044 6.389806768366352
jerry-6m spectral-norm 723.0497555202908 678.2675628662109 751.7504425048828 682.3751114702978 26.122310607415606
js-24-jit spectral-norm 10.99098014831543 10.970565795898438 11.027786254882812 0.0002953852199425455 0.01718677456483751
js-24-nojit spectral-norm 648.9534827338325 592.2092742919922 711.1327056884766 1204.4843083422481 34.70568121132689
js-52-jit spectral-norm 12.136722564697266 12.100723266601562 12.191864013671875 0.0006806368328398094 0.026089017475554907
js-52-nojit spectral-norm 722.2734260559082 704.6362152099609 751.4266204833984 251.24060885467043 15.85057124695102
 js  spectral-norm 49.34982130262587 48.69268798828125 50.51377868652344 0.30782146329911036 0.5548166033015868
 js  spectral-norm 49.55703904893663 48.41607666015625 51.30320739746094 0.6735734728187966 0.8207152202919089
jsc-jit spectral-norm 12.371510823567709 12.259033203125 12.529388427734375 0.006870050241963731 0.08288576622052625
jsc-nojit spectral-norm 314.0438707139757 312.1091003417969 316.09031677246094 1.1284667305981761 1.0622931472047517
mujs spectral-norm 1404.5845353868272 1383.6018981933594 1423.7567291259766 177.2965204980868 13.315273955052026
node-jit spectral-norm 12.494760513305664 12.459854125976562 12.55657958984375 0.0008927809503802564 0.02987944026216449
node-nojit spectral-norm 265.08621978759766 263.60072326660156 267.8325958251953 1.6810996578424238 1.2965722725102615
qjs spectral-norm 251.68842569986978 248.16123962402344 256.8288116455078 10.09733053488243 3.1776297038645693
rhino-jit spectral-norm 180.10247463650174 177.2356719970703 184.49896240234375 3.9154992963900264 1.9787620615905355
rhino-nojit spectral-norm 21320.342847188313 20967.968627929688 21474.185104370117 26702.43004881043 163.4087820431033
ch-jit 3d-cube 28.892907036675346 27.775100708007812 29.848068237304688 0.30931611649439106 0.556161951678098
ch-nojit 3d-cube 412.35005866156683 409.8399658203125 415.34661865234375 3.43461499053318 1.8532714292658752
d8-jit 3d-cube 9.999309539794922 9.773178100585938 10.0855712890625 0.008285536532639526 0.09102492259068132
d8-nojit 3d-cube 290.65346272786456 288.06861877441406 292.1880187988281 1.3827268015075889 1.1758940434867373
duk 3d-cube 239.30977545844183 229.6255340576172 254.57521057128906 79.5809080217919 8.92081319285366
espruino 3d-cube 6085.24733543396 6056.0697021484375 6116.1927490234375 353.43146194185465 18.79977292261411
hermes-gengc 3d-cube 5146.040172576904 5060.449462890625 5185.961349487305 1348.2259304310282 36.71819617616078
hermes-hades 3d-cube 4343.22459242079 4328.508087158203 4358.349609375 77.56913131074174 8.807333950222493
hermes-malloc 3d-cube 4217.061138153076 4175.046340942383 4242.202484130859 338.62960228817246 18.401891269328065
jerry-512k 3d-cube 726.1153954399956 677.5021057128906 759.2524261474609 1039.841970553472 32.24658075755431
jerry-6m 3d-cube 664.7130279541016 650.0590057373047 693.415283203125 236.51098658677398 15.37891369982854
js-24-jit 3d-cube 26.654654608832466 25.631729125976562 28.778045654296875 1.0700065304272246 1.0344111998751873
js-24-nojit 3d-cube 578.4952985975477 539.8905639648438 627.9676818847656 626.9510692695077 25.038990979460568
js-52-jit 3d-cube 7.9844207763671875 7.6380767822265625 9.205078125 0.3118107517560323 0.5584001717012919
js-52-nojit 3d-cube 692.3277072906494 679.2790374755859 707.0240478515625 67.19458605761974 8.197230389443726
 js  3d-cube 116.921876695421 111.18327331542969 123.36323547363281 17.312446909048308 4.160822864416161
 js  3d-cube 118.19612460666232 113.47412109375 124.82345581054688 19.69466797116408 4.437867502659817
jsc-jit 3d-cube 10.213685777452257 10.074234008789062 10.36566162109375 0.009852932633855093 0.09926193950278774
jsc-nojit 3d-cube 152.63384819030762 151.73526000976562 153.52398681640625 0.2539400133791787 0.5039246108091752
mujs 3d-cube 1015.6269056532118 1006.0908203125 1023.6573333740234 33.37636016647872 5.777227723266473
node-jit 3d-cube 11.99101448059082 11.917984008789062 12.057083129882812 0.002552961082983529 0.050526835275757465
node-nojit 3d-cube 264.4664476182726 262.1479797363281 267.6826171875 2.3231033241709715 1.5241729967989104
qjs 3d-cube 451.15740288628473 448.2983093261719 455.1039276123047 5.226348588093655 2.2861208603426144
rhino-jit 3d-cube 192.47274017333984 189.71719360351562 196.52120971679688 4.1772119459928945 2.0438228753962253
rhino-nojit 3d-cube 13772.452357700893 13699.119018554688 13848.584869384766 2530.7148174944673 50.30621052608184
ch-jit 3d-morph 5.02644517686632 4.14776611328125 5.8343353271484375 0.30798550164556976 0.5549644147560903
ch-nojit 3d-morph 102.71662224663629 100.77072143554688 105.99925231933594 3.8079182072082696 1.9513887893518989
d8-jit 3d-morph 12.733518600463867 12.682907104492188 12.810501098632812 0.0013526946095225867 0.03677899685313055
d8-nojit 3d-morph 87.10033798217773 86.5758056640625 88.42520141601562 0.32927556421782356 0.5738253778091585
duk 3d-morph 252.80340406629773 244.81268310546875 260.7476043701172 36.384685858124065 6.031971970933226
espruino 3d-morph 51876.501220703125 51876.501220703125 51876.501220703125 0.0 0.0
hermes-gengc 3d-morph 3283.0409755706787 3194.845428466797 3351.087127685547 2084.5281708515213 45.656633371849935
hermes-hades 3d-morph 3428.8309292263457 3395.4466247558594 3446.5443725585938 210.10364025033277 14.494952233461577
hermes-malloc 3d-morph 3222.4969997406006 3182.0354766845703 3256.2542114257812 410.99670002498533 20.273053544668237
jerry-512k 3d-morph 223.31637382507324 222.574951171875 225.8498992919922 1.2404115982608346 1.1137376703069868
jerry-6m 3d-morph 219.77840677897134 213.76968383789062 237.94383239746094 91.60035660505916 9.570807521053757
js-24-jit 3d-morph 6.596981048583984 6.458038330078125 7.2997589111328125 0.07083771684847306 0.2661535587747665
js-24-nojit 3d-morph 210.53340488009982 195.93612670898438 221.32135009765625 85.18279950490313 9.22945282803391
js-52-jit 3d-morph 7.980892181396484 7.8303985595703125 8.690277099609375 0.07500017211714294 0.2738615929938752
js-52-nojit 3d-morph 224.2261267768012 219.94369506835938 231.35658264160156 14.995332717694295 3.8723807557747074
 js  3d-morph 24.78609848022461 24.137893676757812 25.237533569335938 0.12653661447984632 0.35571985392981137
 js  3d-morph 24.619215223524307 23.9698486328125 25.116455078125 0.17134780025132645 0.4139417836499795
jsc-jit 3d-morph 27.843515396118164 27.575531005859375 28.164306640625 0.03893892326959758 0.1973294789675318
jsc-nojit 3d-morph 76.32152303059895 76.12521362304688 76.7945556640625 0.042899839528318905 0.20712276438942898
mujs 3d-morph 507.0767093234592 502.6399230957031 512.4999237060547 9.559011547866472 3.0917651184827206
node-jit 3d-morph 13.246017456054688 13.090774536132812 14.06695556640625 0.0966584391426295 0.3108994035739366
node-nojit 3d-morph 81.45231056213379 78.96324157714844 92.32054138183594 17.100093466051476 4.135225926845047
qjs 3d-morph 120.1378665500217 119.12629699707031 121.13760375976562 0.3243993242777148 0.5695606414401497
rhino-jit 3d-morph 120.31249152289496 117.69400024414062 124.10243225097656 4.6149076818442545 2.1482336190098725
rhino-nojit 3d-morph 7866.794948577881 7727.157745361328 7927.535354614258 5389.465107707758 73.41297642588644
ch-jit ray-tracing 70.96039666069879 69.77658081054688 72.11460876464844 0.5490749566873283 0.7409959221799594
ch-nojit ray-tracing 93.75113932291667 93.04782104492188 94.89935302734375 0.30343170500256944 0.5508463533532463
d8-jit ray-tracing 18.210796356201172 17.799972534179688 18.525802612304688 0.05225254227116238 0.22858814989225137
d8-nojit ray-tracing 21.09745216369629 20.9468994140625 21.187545776367188 0.005532499282708159 0.07438077226480079
duk ray-tracing 339.24969991048175 337.08795166015625 341.4173583984375 1.7711076974454854 1.3308297026462421
espruino ray-tracing 1462.302478366428 1456.1272583007812 1466.6281127929688 8.401422620118584 2.898520764134455
hermes-gengc ray-tracing 5336.245457240513 5320.07958984375 5347.684707641602 81.2819666375349 9.015651204296608
hermes-hades ray-tracing 2967.3769175211587 2944.474807739258 2978.60986328125 132.32672744109811 11.503335491982233
hermes-malloc ray-tracing 3225.5172729492188 3201.420623779297 3238.9907836914062 141.16705641691806 11.881374348825057
jerry-512k ray-tracing 104.62344021267361 102.2332763671875 106.27261352539062 1.5028672852541929 1.2259148768385972
jerry-6m ray-tracing 101.75584750705295 101.21315002441406 102.33509826660156 0.1831623757039599 0.427974737226346
js-24-jit ray-tracing 29.584823608398438 29.245651245117188 30.156478881835938 0.06895863800309598 0.2625997677133321
js-24-nojit ray-tracing 38.77370368109809 37.455230712890625 40.86155700683594 1.3125848835909073 1.1456809693762515
js-52-jit ray-tracing 43.69786919487847 42.93672180175781 45.16502380371094 0.6947148010295666 0.8334955314994595
js-52-nojit ray-tracing 86.29346656799316 85.50016784667969 87.42140197753906 0.3844369373364316 0.620029787458983
 js  ray-tracing 125.46300930447049 117.80046081542969 138.14788818359375 46.586674753875464 6.825443191022504
 js  ray-tracing 126.93119303385417 118.36601257324219 133.05780029296875 26.614876787592138 5.158960824390134
jsc-jit ray-tracing 19.162553787231445 18.67523193359375 19.703567504882812 0.10325400143847219 0.32133160665965027
jsc-nojit ray-tracing 29.059945000542534 27.138031005859375 31.559356689453125 1.9819015243872538 1.4078002430697523
mujs ray-tracing 206.09470791286893 204.61276245117188 206.908203125 0.7136750168362518 0.8447928839876978
node-jit ray-tracing 20.683653089735245 20.3515625 20.966720581054688 0.033744762053736194 0.1836974742715212
node-nojit ray-tracing 23.122697830200195 23.017105102539062 23.304092407226562 0.009045184091519332 0.09510617273089761
qjs ray-tracing 166.36861419677734 164.2308349609375 170.00607299804688 3.0870009060017765 1.756986313549931
rhino-jit ray-tracing 131.57220077514648 121.51852416992188 138.2094268798828 20.279364566595177 4.503261547655785
rhino-nojit ray-tracing 2766.040607028537 2709.6736755371094 2798.9818267822266 742.9383286474572 27.25689506615633
ch-jit strconcat 19.119949340820312 18.985443115234375 19.304931640625 0.008531742903869599 0.09236743421720449
ch-nojit strconcat 27.950618743896484 27.735458374023438 28.1494140625 0.013270048992126249 0.11519569867024658
d8-jit strconcat 8.507490158081055 8.39801025390625 8.807205200195312 0.015012313928309595 0.12252474822789719
d8-nojit strconcat 12.42689323425293 12.326004028320312 12.5357666015625 0.004658523856051033 0.06825337981412373
duk strconcat 40.82102584838867 40.420196533203125 41.19758605957031 0.07490325135586318 0.2736845837014997
espruino strconcat 2092.6385328504775 2040.4132690429688 2135.2354888916016 746.578596018433 27.323590467184818
hermes-gengc strconcat 14820.373548235211 14579.608627319336 14875.743743896484 9774.261694993387 98.86486582701353
hermes-hades strconcat 1790.5867648654514 1763.9974822998047 1804.4242706298828 195.54074937781826 13.983588572960027
hermes-malloc strconcat 1870.8191204071045 1822.4530334472656 1901.3958129882812 697.5499610994266 26.41117114214034
jerry-512k strconcat 99.91189002990723 99.73336791992188 100.07586669921875 0.016175796798052033 0.12718410591757146
jerry-6m strconcat 102.07645034790039 101.85914611816406 102.40921020507812 0.028776225735782646 0.16963556742553326
js-24-jit strconcat 23.62800407409668 23.417205810546875 23.94085693359375 0.02063426494351006 0.1436463189347714
js-24-nojit strconcat 32.683634440104164 31.832687377929688 34.3984375 0.5575830710844861 0.7467148525940047
js-52-jit strconcat 57.65825653076172 57.3916015625 57.86341857910156 0.02123301348183304 0.1457155224464197
js-52-nojit strconcat 97.51952171325684 96.7354736328125 98.88687133789062 0.39439094287445187 0.6280055277419554
 js  strconcat 61.776523166232636 60.98692321777344 62.45654296875 0.27761669740379774 0.5268934402740252
 js  strconcat 61.32134501139323 60.08525085449219 62.707916259765625 0.6648188368934724 0.8153642357213569
jsc-jit strconcat 14.037543402777779 13.6334228515625 14.504547119140625 0.07763085432097684 0.27862314031856156
jsc-nojit strconcat 18.90041944715712 18.03155517578125 19.4775390625 0.1677315157757681 0.40955038246321795
mujs strconcat 62.89959716796875 61.7239990234375 64.34548950195312 0.5362755852402188 0.7323083948994568
node-jit strconcat 12.449647903442383 12.285415649414062 12.726516723632812 0.02502509075202397 0.15819320703501769
node-nojit strconcat 15.468431260850695 15.379364013671875 15.611221313476562 0.004745375801935608 0.06888668813301746
qjs strconcat 23.067365646362305 22.578399658203125 24.013153076171875 0.16638696493100724 0.407905583353559
rhino-jit strconcat 64.3306999206543 64.040771484375 64.60446166992188 0.0619959576142719 0.2489898745215795
rhino-nojit strconcat 683.2919650607639 676.2253723144531 692.7097473144531 35.163125352870765 5.929850365133236
ch-jit loop 1.382659912109375 1.3121795654296875 1.425933837890625 0.0010081601794809103 0.03175153822228004
ch-nojit loop 23.360565185546875 23.305694580078125 23.424758911132812 0.0016399839660152793 0.04049671549663354
d8-jit loop 0.9669155544704862 0.7689056396484375 1.0440216064453125 0.009558188924450933 0.09776599063299535
d8-nojit loop 8.346073150634766 8.265151977539062 8.730926513671875 0.021565343005931936 0.14685143174627865
duk loop 13.58724636501736 13.352554321289062 13.757888793945312 0.022896968541137964 0.15131744295069874
espruino loop 2213.9131393432617 2166.0708618164062 2339.0917205810547 3016.911110945337 54.92641542049997
hermes-gengc loop 122.60055372450087 121.26820373535156 125.05630493164062 1.2945636049556881 1.1377889105434664
hermes-hades loop 123.52140808105469 121.78096008300781 124.73170471191406 0.7175715813646093 0.847095969394619
hermes-malloc loop 121.80618286132812 120.51490783691406 123.16590881347656 0.5321080039462281 0.7294573352473934
jerry-512k loop 17.386394500732422 17.235275268554688 17.53326416015625 0.006531416598591022 0.08081718009551572
jerry-6m loop 17.069175720214844 17.017669677734375 17.12835693359375 0.001034238957799971 0.03215958578402357
js-24-jit loop 1.0296512179904513 0.8784027099609375 1.25921630859375 0.02743517720129019 0.1656356761126364
js-24-nojit loop 35.02014838324653 30.577484130859375 38.36940002441406 11.194661487727481 3.34584241824499
js-52-jit loop 1.9927859836154513 1.6246795654296875 2.3511810302734375 0.08696654008379505 0.2949008987504023
js-52-nojit loop 31.622012668185764 31.232666015625 31.875289916992188 0.06524715571445816 0.2554352280216223
 js  loop 5.407474093967014 4.9783935546875 6.148681640625 0.1505765287194079 0.3880419161887127
 js  loop 5.046588897705078 4.8601531982421875 5.41204833984375 0.028003520084894262 0.16734252324168614
jsc-jit loop 1.0844353569878473 1.0269622802734375 1.1266632080078125 0.0012533770828151408 0.03540306600868265
jsc-nojit loop 4.350406646728516 4.204132080078125 4.894195556640625 0.052424007779336534 0.22896289607562298
mujs loop 66.42140028211806 61.04713439941406 70.05569458007812 8.846294488936067 2.974272093964516
node-jit loop 2.5411207411024304 2.2759552001953125 2.92572021484375 0.07316182504327577 0.2704844266187534
node-nojit loop 9.838996039496529 9.814712524414062 9.87896728515625 0.0003567553286291199 0.01888796782687645
qjs loop 8.053692287868923 7.983917236328125 8.156661987304688 0.002657950896033902 0.05155531879480431
rhino-jit loop 40.38010215759277 39.83506774902344 40.782684326171875 0.0920545894150564 0.3034049924029867
rhino-nojit loop 843.4335055881077 826.1613464355469 860.6798553466797 105.76698990428912 10.284307944839513
ch-jit array-every 1.9816513061523438 1.87353515625 2.1217498779296875 0.008116152428556234 0.09008969102264827
ch-nojit array-every 13.332275390625 13.200820922851562 13.4227294921875 0.0046427513007074594 0.06813773771345406
d8-jit array-every 0.46509552001953125 0.429901123046875 0.4710540771484375 0.00017719704192131758 0.013311537924722207
d8-nojit array-every 1.2847154405381944 1.140350341796875 1.6089630126953125 0.034661951342620595 0.18617720414331232
duk array-every 11.029854668511284 10.735305786132812 11.22064208984375 0.024087429880222052 0.1552012560523337
espruino array-every 125.34865993923611 124.09733581542969 127.9779052734375 1.959481324730326 1.3998147465755337
hermes-gengc array-every 162.6534915500217 161.74928283691406 163.5318603515625 0.3307835137770499 0.5751378215498003
hermes-hades array-every 125.54631805419922 125.24130249023438 126.12335205078125 0.057089030160568655 0.2389331081298041
hermes-malloc array-every 126.33082962036133 125.84194946289062 126.92066955566406 0.15247412397002336 0.390479351528379
jerry-512k array-every 3.1301201714409723 3.1030120849609375 3.163238525390625 0.00043717555034859687 0.020908743394776188
jerry-6m array-every 4.225189208984375 3.8124542236328125 5.2688446044921875 0.26801194436848164 0.5176987003735682
js-24-jit array-every 1.040773179796007 0.867431640625 1.0951690673828125 0.005918317031759171 0.07693059880021194
js-24-nojit array-every 9.039100646972656 8.577651977539062 9.33294677734375 0.041105959739070386 0.20274604740677532
