 engine bench mean min max variance standard-deviation
qjs 3d-cube 287.5074225531684 281.635498046875 291.03001403808594 7.16836057215883 2.677379422524725
rhino-jit 3d-cube 123.02780532836914 118.64375305175781 126.04603576660156 4.258843282281305 2.0636965092477393
rhino-nojit 3d-cube 8870.167692184448 8810.085693359375 8910.522109985352 779.0882111285719 27.912151675006566
ch-jit 3d-morph 3.011072794596354 2.13653564453125 3.6214599609375 0.20961518968558973 0.45783751450224097
ch-nojit 3d-morph 64.37003241644965 62.963348388671875 66.49066162109375 1.5823334955357382 1.2579083812169065
d8-jit 3d-morph 8.07077407836914 8.035400390625 8.126312255859375 0.0006810255435993895 0.026096466113238195
d8-nojit 3d-morph 55.896995544433594 55.44831848144531 56.7568359375 0.13782184495357797 0.3712436463477563
duk 3d-morph 161.68160671657986 156.20103454589844 166.42282104492188 14.839654945912137 3.8522272708021963
espruino 3d-morph 13443.95556640625 13276.364151000977 13611.546981811523 28086.882517542923 167.59141540527344
hermes-gengc 3d-morph 2120.809896469116 2049.5196380615234 2165.691360473633 1203.7623877323895 34.695279040993306
hermes-hades 3d-morph 2220.355405807495 2212.9703521728516 2230.214645385742 42.6382523704342 6.5297972687085934
hermes-malloc 3d-morph 2085.0975409613716 2049.5343627929688 2105.4042205810547 243.70971867670357 15.611204907908409
jerry-512k 3d-morph 142.68076133728027 141.0962677001953 143.88204956054688 0.5054177571400942 0.7109273923123895
jerry-6m 3d-morph 140.20231458875867 134.3657989501953 152.26165771484375 40.646331991143754 6.375447591435738
js-24-jit 3d-morph 4.050609588623047 3.562591552734375 4.145721435546875 0.03493806811457034 0.18691727612655376
js-24-nojit 3d-morph 134.1305914984809 124.95318603515625 141.5675506591797 41.4516665554249 6.438296867605974
js-52-jit 3d-morph 4.934604644775391 4.3659210205078125 5.102264404296875 0.04752096084121149 0.21799302934087478
js-52-nojit 3d-morph 143.94568718804254 138.84835815429688 148.94723510742188 9.029987944399272 3.0049938343363154
 js  3d-morph 15.708784103393555 15.30499267578125 15.983856201171875 0.04796884583993233 0.2190179121440352
 js  3d-morph 15.5889892578125 15.183181762695312 15.935211181640625 0.06362172469703688 0.25223347259441375
jsc-jit 3d-morph 17.685808181762695 17.477142333984375 17.89849853515625 0.018179810631409055 0.13483252809099536
jsc-nojit 3d-morph 48.61069107055664 48.46250915527344 48.9093017578125 0.021481604882865213 0.14656604273454754
mujs 3d-morph 321.90364752875433 317.37799072265625 325.64674377441406 6.080744548809979 2.465916573773326
node-jit 3d-morph 8.066582573784721 7.12530517578125 8.328750610351562 0.20522910310530368 0.4530221883145501
node-nojit 3d-morph 51.81831741333008 48.89195251464844 58.80192565917969 7.5489403704268625 2.747533506697755
qjs 3d-morph 76.73145484924316 75.95767211914062 77.44999694824219 0.17011297295903205 0.4124475396447796
rhino-jit 3d-morph 75.85137769911024 74.46490478515625 78.88558959960938 1.925267363714491 1.3875400404004532
rhino-nojit 3d-morph 5060.956720987956 4951.133148193359 5107.929504394531 3025.864386147095 55.00785749460794
ch-jit ray-tracing 45.04053497314453 44.22325134277344 45.703277587890625 0.21192338858963922 0.46035137513603586
ch-nojit ray-tracing 59.25010681152344 58.845184326171875 59.74365234375 0.061233678134158254 0.2474543960695753
d8-jit ray-tracing 11.642549514770508 11.3541259765625 11.843795776367188 0.02354980047311983 0.15345944243714635
d8-nojit ray-tracing 13.517480850219727 13.389907836914062 13.58270263671875 0.0032396027781942394 0.05691750853818392
duk ray-tracing 215.94413948059082 213.86419677734375 217.7777557373047 1.4234575301779842 1.1930873941912152
espruino ray-tracing 940.1169319152832 936.2967529296875 942.4025115966797 3.0307927602989366 1.740917218106288
hermes-gengc ray-tracing 3445.0795091901505 3433.9412689208984 3454.450408935547 51.43338894363188 7.17170753333067
hermes-hades ray-tracing 1912.2982499864365 1891.4859619140625 1921.5884246826172 88.91875550256651 9.429674199173931
hermes-malloc ray-tracing 2080.4605238172744 2057.958709716797 2091.3419036865234 101.78379479916995 10.0887955078478
jerry-512k ray-tracing 67.52214050292969 66.62922668457031 68.39613342285156 0.3669211328960955 0.6057401529501701
jerry-6m ray-tracing 65.44696384006076 65.10479736328125 65.80715942382812 0.06647854752516673 0.2578343412448519
js-24-jit ray-tracing 19.146432876586914 18.93524169921875 19.506561279296875 0.02802638220236986 0.1674108186539026
js-24-nojit ray-tracing 25.024612426757812 24.176925659179688 26.399871826171875 0.528198678460386 0.7267727832413553
js-52-jit ray-tracing 28.274214002821182 27.662399291992188 29.239517211914062 0.30994717913599296 0.5567289997260723
js-52-nojit ray-tracing 55.60141372680664 55.145538330078125 56.31272888183594 0.1306752032105578 0.36149025327186596
 js  ray-tracing 80.02783542209201 75.57258605957031 84.80119323730469 13.378318938880838 3.657638437418444
 js  ray-tracing 80.88435533311632 75.86648559570312 84.65740966796875 8.80895987517534 2.9679891972807684
jsc-jit ray-tracing 12.355690002441406 12.05572509765625 12.6910400390625 0.04080390359740704 0.20199976137957945
jsc-nojit ray-tracing 18.669199625651043 17.467056274414062 20.254714965820312 0.7881402720490264 0.8877726465987935
mujs ray-tracing 132.33119583129883 131.41204833984375 133.16964721679688 0.36195854625839274 0.6016299080484553
node-jit ray-tracing 13.100726657443577 12.5164794921875 13.370697021484375 0.08213022831298504 0.28658371955326606
node-nojit ray-tracing 14.77099609375 14.686386108398438 14.9061279296875 0.004352402815129608 0.06597274297109078
qjs ray-tracing 106.58019065856934 104.0240478515625 109.43783569335938 2.1206086687707284 1.45623098056961
rhino-jit ray-tracing 83.43501472473145 77.14750671386719 87.55764770507812 7.984940695077967 2.8257637365990043
